406	1	1
1	2	1
3	2	1
18	2	1
137	2	1
157	2	1
188	2	1
484	2	1
543	2	1
20	3	1
26	3	1
38	3	1
46	3	1
48	3	1
59	3	1
66	3	1
91	3	1
94	3	1
172	3	1
250	3	1
254	3	1
274	3	1
286	3	1
287	3	1
325	3	1
337	3	1
403	3	1
415	3	1
509	3	1
520	3	1
559	3	1
623	3	1
624	3	1
675	3	1
696	3	1
740	3	1
131	4	1
258	4	1
384	4	1
405	4	1
579	4	1
3	5	1
10	5	1
13	5	1
61	5	1
76	5	1
80	5	1
95	5	1
102	5	1
107	5	1
108	5	1
115	5	1
123	5	1
182	5	1
280	5	1
290	5	1
324	5	1
356	5	1
431	5	1
607	5	1
675	5	1
702	5	1
730	5	1
772	5	1
1198	5	1
26	6	1
99	6	1
133	6	1
137	6	1
157	6	1
164	6	1
241	6	1
326	6	1
342	6	1
365	6	1
479	6	1
495	6	1
526	6	1
533	6	1
544	6	1
596	6	1
1064	6	1
11	7	1
578	7	1
1	8	1
5	8	1
31	8	1
75	8	1
79	8	1
195	8	1
249	8	1
323	8	1
334	8	1
360	8	1
396	8	1
424	8	1
504	8	1
610	8	1
8	9	1
13	9	1
67	9	1
97	9	1
146	9	1
169	9	1
277	9	1
331	9	1
578	9	1
70	10	1
175	10	1
250	10	1
437	10	1
490	10	1
624	10	1
713	10	1
27	11	1
60	11	1
70	11	1
71	11	1
82	11	1
94	11	1
98	11	1
109	11	1
145	11	1
158	11	1
166	11	1
180	11	1
194	11	1
243	11	1
244	11	1
289	11	1
412	11	1
523	11	1
525	11	1
570	11	1
575	11	1
658	11	1
659	11	1
660	11	1
674	11	1
675	11	1
722	11	1
1060	11	1
2	12	1
13	12	1
22	12	1
29	12	1
66	12	1
71	12	1
96	12	1
134	12	1
146	12	1
201	12	1
260	12	1
288	12	1
289	12	1
344	12	1
437	12	1
454	12	1
467	12	1
534	12	1
716	12	1
802	12	1
961	12	1
20	13	1
23	13	1
29	13	1
78	13	1
326	13	1
44	14	1
99	14	1
151	14	1
362	14	1
459	14	1
521	14	1
666	14	1
684	14	1
37	15	1
122	15	1
168	15	1
352	15	1
486	15	1
519	15	1
537	15	1
605	15	1
624	15	1
688	15	1
829	15	1
879	15	1
908	15	1
978	15	1
1028	15	1
1035	15	1
1140	15	1
1218	15	1
270	16	1
924	16	1
179	19	1
285	19	1
64	20	1
134	20	1
145	20	1
35	22	1
81	22	1
101	22	1
137	22	1
140	22	1
244	22	1
277	22	1
282	22	1
432	22	1
13	23	1
22	23	1
89	23	1
106	23	1
151	23	1
182	23	1
267	23	1
290	23	1
385	23	1
512	23	1
8	24	1
14	24	1
41	24	1
66	24	1
145	24	1
173	24	1
193	24	1
212	24	1
342	24	1
346	24	1
406	24	1
1218	24	1
3	25	1
83	25	1
235	25	1
4	26	1
274	26	1
354	26	1
402	26	1
420	26	1
431	26	1
3	27	1
8	27	1
69	27	1
72	27	1
101	27	1
153	27	1
172	27	1
242	27	1
265	27	1
277	27	1
384	27	1
414	27	1
421	27	1
342	28	1
420	28	1
23	30	1
47	30	1
17	31	1
40	32	1
44	32	1
59	32	1
104	32	1
138	32	1
260	32	1
17	33	1
63	33	1
237	33	1
238	33	1
449	33	1
548	33	1
766	33	1
3	34	1
128	34	1
33	35	1
141	35	1
324	35	1
383	35	1
574	35	1
1110	35	1
1164	35	1
3	36	1
264	36	1
266	36	1
159	37	1
10	38	1
18	38	1
48	38	1
68	38	1
99	38	1
154	38	1
242	38	1
292	38	1
416	38	1
32	39	1
128	39	1
578	39	1
9	40	1
103	40	1
128	40	1
207	40	1
267	40	1
324	40	1
447	40	1
237	41	1
432	41	1
459	41	1
14	42	1
17	42	1
22	42	1
35	42	1
44	42	1
94	42	1
123	42	1
152	42	1
159	42	1
258	42	1
579	42	1
23	43	1
68	43	1
79	43	1
233	43	1
32	44	1
535	44	1
65	45	1
12	46	1
22	46	1
33	46	1
106	46	1
107	46	1
128	46	1
209	46	1
309	46	1
459	46	1
596	46	1
12	47	1
13	47	1
17	47	1
110	47	1
294	47	1
23	48	1
71	48	1
90	48	1
99	48	1
108	48	1
172	48	1
247	48	1
267	48	1
20	49	1
34	49	1
35	49	1
108	49	1
112	49	1
144	49	1
153	49	1
171	49	1
193	49	1
209	49	1
216	49	1
252	49	1
346	49	1
411	49	1
491	49	1
513	49	1
601	49	1
63	50	1
105	50	1
140	50	1
172	50	1
300	50	1
492	50	1
95	51	1
182	51	1
187	51	1
205	51	1
326	51	1
374	51	1
449	51	1
508	51	1
67	53	1
275	53	1
296	53	1
319	53	1
325	53	1
479	53	1
654	53	1
1147	53	1
52	55	1
123	55	1
155	55	1
223	55	1
334	55	1
605	55	1
629	55	1
712	55	1
742	55	1
846	55	1
886	55	1
942	55	1
1035	55	1
1102	55	1
1117	55	1
1126	55	1
1139	55	1
1140	55	1
60	58	1
64	58	1
71	58	1
58	60	1
402	60	1
105	61	1
317	61	1
105	63	1
27	64	1
95	64	1
137	64	1
182	64	1
58	66	1
109	66	1
248	66	1
159	67	1
57	68	1
63	68	1
150	68	1
215	68	1
238	68	1
285	68	1
294	68	1
479	68	1
12	69	1
66	69	1
95	69	1
96	69	1
111	69	1
235	69	1
287	69	1
334	69	1
666	69	1
332	70	1
23	71	1
299	71	1
461	71	1
44	72	1
64	72	1
149	72	1
182	72	1
27	74	1
203	74	1
260	74	1
1064	74	1
5	75	1
73	75	1
412	75	1
2	76	1
29	76	1
118	76	1
220	76	1
248	76	1
569	76	1
866	76	1
1134	76	1
302	77	1
654	77	1
748	77	1
878	77	1
933	77	1
952	77	1
966	77	1
994	77	1
1003	77	1
1030	77	1
61	79	1
64	79	1
105	79	1
107	79	1
112	79	1
135	79	1
265	79	1
407	79	1
41	80	1
248	80	1
265	80	1
267	80	1
292	80	1
985	80	1
48	81	1
243	81	1
325	81	1
579	81	1
66	82	1
28	83	1
78	83	1
79	83	1
104	83	1
131	83	1
137	83	1
258	83	1
605	84	1
1121	84	1
689	86	1
742	86	1
822	86	1
849	86	1
241	88	1
673	88	1
44	89	1
66	89	1
92	89	1
151	89	1
193	89	1
209	89	1
412	89	1
578	89	1
586	89	1
26	90	1
32	90	1
79	90	1
106	90	1
151	90	1
260	90	1
350	90	1
861	90	1
14	91	1
141	91	1
150	91	1
173	91	1
179	91	1
284	91	1
324	91	1
350	91	1
410	91	1
513	91	1
64	93	1
66	93	1
25	94	1
41	94	1
107	94	1
157	94	1
173	94	1
193	94	1
231	94	1
258	94	1
295	94	1
321	94	1
335	94	1
406	94	1
510	94	1
547	94	1
626	94	1
631	94	1
800	94	1
802	94	1
1185	94	1
32	95	1
66	95	1
96	95	1
106	95	1
111	95	1
22	96	1
23	96	1
27	96	1
107	96	1
153	96	1
165	96	1
325	96	1
339	97	1
519	97	1
653	97	1
689	97	1
740	97	1
766	97	1
915	97	1
985	97	1
1090	97	1
1103	97	1
1218	97	1
14	98	1
31	98	1
90	98	1
133	98	1
267	98	1
459	98	1
32	99	1
59	99	1
79	99	1
105	99	1
248	99	1
282	99	1
432	99	1
122	100	1
125	100	1
743	100	1
50	101	1
64	101	1
107	101	1
153	101	1
173	101	1
13	102	1
40	102	1
59	102	1
83	102	1
95	102	1
114	102	1
172	102	1
222	102	1
579	102	1
22	103	1
59	103	1
71	103	1
90	103	1
102	103	1
153	103	1
258	103	1
412	103	1
1141	103	1
112	104	1
159	104	1
552	104	1
3	105	1
248	105	1
285	105	1
71	106	1
235	106	1
361	106	1
579	106	1
5	107	1
28	107	1
112	107	1
171	107	1
244	107	1
267	107	1
275	107	1
26	108	1
82	108	1
94	108	1
98	108	1
99	108	1
182	108	1
238	108	1
247	108	1
275	108	1
309	108	1
325	108	1
385	108	1
406	108	1
413	108	1
623	108	1
50	109	1
108	109	1
193	109	1
203	109	1
248	109	1
412	109	1
548	109	1
96	110	1
101	110	1
32	111	1
66	111	1
101	111	1
267	111	1
304	111	1
8	112	1
42	112	1
106	112	1
111	112	1
151	112	1
153	112	1
157	112	1
238	112	1
292	112	1
23	113	1
37	113	1
57	113	1
60	113	1
84	113	1
344	113	1
392	113	1
539	113	1
593	113	1
1098	113	1
1144	113	1
1184	113	1
168	114	1
178	114	1
339	114	1
677	114	1
892	114	1
1034	114	1
1064	114	1
1191	114	1
127	115	1
233	115	1
501	115	1
584	115	1
800	115	1
1072	115	1
233	116	1
352	116	1
515	116	1
605	116	1
688	116	1
1141	116	1
1144	116	1
15	117	1
198	117	1
338	117	1
379	117	1
425	117	1
486	117	1
513	117	1
538	117	1
655	117	1
678	117	1
740	117	1
777	117	1
789	117	1
800	117	1
896	117	1
992	117	1
1103	117	1
1115	117	1
1146	117	1
1210	117	1
16	118	1
115	118	1
121	118	1
339	118	1
410	118	1
445	118	1
486	118	1
495	118	1
519	118	1
535	118	1
580	118	1
738	118	1
745	118	1
746	118	1
751	118	1
752	118	1
756	118	1
785	118	1
787	118	1
801	118	1
809	118	1
874	118	1
932	118	1
958	118	1
962	118	1
965	118	1
988	118	1
999	118	1
1103	118	1
1184	118	1
1216	118	1
55	119	1
338	119	1
992	119	1
1087	119	1
37	120	1
40	120	1
86	120	1
180	120	1
352	120	1
16	121	1
41	121	1
83	121	1
149	121	1
169	121	1
461	121	1
741	121	1
766	121	1
771	121	1
791	121	1
913	121	1
991	121	1
1024	121	1
168	122	1
1042	122	1
1103	123	1
114	124	1
339	124	1
777	124	1
942	124	1
95	125	1
160	125	1
310	125	1
370	125	1
413	125	1
539	125	1
775	125	1
778	125	1
791	125	1
892	125	1
927	125	1
1004	125	1
1095	125	1
266	126	1
365	126	1
566	126	1
745	126	1
747	126	1
890	126	1
1048	126	1
60	127	1
129	127	1
283	127	1
436	127	1
445	127	1
501	127	1
652	127	1
860	127	1
1028	127	1
1038	127	1
1086	127	1
3	129	1
498	130	1
650	130	1
5	131	1
338	131	1
420	131	1
68	132	1
461	133	1
722	133	1
20	134	1
37	135	1
6	136	1
32	136	1
147	136	1
466	136	1
128	139	1
50	140	1
145	140	1
151	140	1
233	140	1
237	141	1
283	141	1
5	143	1
13	143	1
27	143	1
29	143	1
57	143	1
172	143	1
250	143	1
269	143	1
382	143	1
527	143	1
27	144	1
50	144	1
186	144	1
424	144	1
107	146	1
64	147	1
97	148	1
399	148	1
547	148	1
746	148	1
890	148	1
913	148	1
991	148	1
1219	148	1
13	149	1
105	149	1
151	149	1
490	149	1
50	150	1
244	150	1
38	151	1
50	151	1
71	151	1
215	151	1
242	151	1
579	151	1
105	152	1
108	152	1
109	152	1
267	152	1
694	152	1
154	153	1
200	153	1
337	153	1
393	153	1
64	154	1
165	154	1
390	154	1
420	154	1
200	155	1
302	155	1
688	155	1
741	155	1
778	155	1
1065	155	1
1215	155	1
18	157	1
541	157	1
38	158	1
289	158	1
624	158	1
787	158	1
557	159	1
746	160	1
896	160	1
982	160	1
159	163	1
239	163	1
302	163	1
337	163	1
660	163	1
807	163	1
874	163	1
1003	163	1
1079	163	1
40	165	1
50	165	1
153	165	1
265	165	1
282	165	1
579	165	1
2	166	1
32	166	1
51	166	1
106	166	1
159	166	1
261	166	1
398	166	1
32	167	1
33	167	1
182	167	1
281	167	1
485	168	1
660	168	1
